PER,ENT,CON,R_DEF,PA1,PA2_1,PA2_1_1,PA2_H_1,PA2_H_2,PA2_H_3,PA2_H_4,PA2_H_5,PA2_H_6,PA2_H_7,PA2_H_8,PA2_H_9,PA2_2,PA2_2_1,PA2_M_1,PA2_M_2,PA2_M_3,PA2_M_4,PA2_M_5,PA2_M_6,PA2_M_7,PA2_M_8,PA2_M_9,PA3_1,PA3_1_1,PA3_2,PA3_2_1,PA3_3,PA3_3_1,PA4_1,PA4_2,PA4_3,PA4_4,PB1,PB2,PB3,PC1_1,PC1_2,PC1_3,PC1_4,PC2,PC3,PC4,PC5_1,PC5_2,PC5_3,PC6,PC7,PD1,PD2,PD3,PE1,PE2,PE3,PE4,PE5,PE5_1,PE6,PE7,PE8,PE9,PE10,PE10_1,PE11,PE12,PE12_1,PE13,PE14_1,PE14_2,PE14_3,PE14_4,PE15,PE16,PE17,PE18,PE19_1,PE19_2,PF1,PF2,PF3_1,PF3_2,PF3_3,PF3_4,PF3_5,PF3_6,PF4_1,PF4_1_1,PF5,PF6_1,PF6_2,PF6_3,PF6_4,PF7,PF8,PF9,PF10,PF11,PF12,PF13,PF14,PF15_1,PF15_2,PF15_3,PF15_4,PF15_5,PF16,PG1,PG2,PG3_1,PG3_2,PG3_3,PG3_4,PG4,PG5_1,PG5_2,PG5_3,PG5_4,PG5_5,PG5_6,PG6_1,PG6_2,PG6_3,PG6_4,PG6_5,PG6_6,PG6_7,PG7,PG8,PG9,CLASE1,CLASE2,CLASE3,DISPOB,RAZ_DIS,POS_OCU,S_ACT,N_TRA,LOCAL,H_TRA_SR,A_SER_SAL,A_AUS_T,NO_TRA_HH,TRA_MEN,TRA_MAS,TRA_MEN35,PER_TRA,ING_DIS,F_VEN,INF_COV,POS_OCU2,S_ACT2,N_TRA2,LOCAL2,A_SER_SAL2,FAC_VIV,FAC_PER
320,01,01E12253,00,05,1,02,35,12,,,,,,,,2,03,30,13,04,,,,,,,1,01,2,01,3,02,,,,,2,30,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,1,1,,,,5,,,,3,4,,,,02,06,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,732,1939
320,01,01E12267,00,03,1,02,18,09,,,,,,,,2,01,37,,,,,,,,,1,01,,,3,02,,,,,2,37,3,1,,,,1,,,,,,,,,,,9621,2,1,1,6221,6,9,2,,,1,40,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,1,,,3,,1,1,,,,5,,,,3,4,,,,02,06,1,1,1,0,0,0,1,6,7,1,4,1,4,0,0,0,0,2,1,1,1,0,0,0,0,0,711,1066
320,01,01E12270,00,04,1,02,27,04,,,,,,,,2,02,25,01,,,,,,,,1,01,2,01,,,,,,,2,25,4,,,,4,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,,1,1,,,4,5,,1,2,3,4,,,,02,06,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,745,1696
320,01,01E13804,00,04,1,03,13,10,31,,,,,,,2,01,30,,,,,,,,,1,01,2,01,3,02,1,2,,,2,30,3,,,,4,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,1,1,2,,,5,,1,2,3,4,5,,,02,06,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1173,1421
320,01,01E13809,00,06,1,03,49,20,20,,,,,,,2,03,49,21,13,,,,,,,1,02,2,01,3,03,,2,,,2,49,4,,,,4,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,2,,,,,1,2,3,4,,,,05,05,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,390,2544
320,01,01E13814,00,04,1,03,45,10,07,,,,,,,2,01,42,,,,,,,,,1,01,2,01,3,02,,2,,,2,42,8,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,1,1,,,4,,,1,2,3,4,,,,01,06,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,673,1851
320,16,01E13822,00,05,1,02,45,20,,,,,,,,2,03,43,17,15,,,,,,,1,02,2,01,3,02,,2,,,1,20,4,1,,,,1,,,,,,,,,,,4211,2,1,1,4671,5,1,5,3,,1,46,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,1,,,,4,1,1,,,4,,,,2,3,4,,,,05,06,1,1,1,0,0,0,1,5,1,1,4,1,4,0,0,0,0,2,1,2,1,0,0,0,0,0,1499,6240
320,01,01E13823,00,03,1,01,68,,,,,,,,,2,02,65,27,,,,,,,,1,01,2,02,,,1,2,,,1,68,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,1,1,2,,,5,,1,2,3,4,,,,02,05,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1109,1889
320,01,01E13824,00,02,1,01,25,,,,,,,,,2,01,22,,,,,,,,,1,02,,,,,1,2,,,2,22,8,1,,,,1,,,,,,,,,,,2512,2,1,1,6111,6,6,2,,,1,48,1,,,,1,,,,1,1,,,1,05,1,1,,,3,,,,2,,,,,,4,1,1,1,2,1,2,,,,,,,5,2,2,1,,,,4,1,1,2,,,,,1,2,3,4,,,,01,05,1,1,1,0,0,0,1,6,6,1,4,1,4,0,0,0,0,2,1,2,1,0,0,0,0,0,1164,848
320,01,01E13846,00,06,1,04,25,27,40,18,,,,,,2,02,16,23,,,,,,,,1,05,,,3,01,1,2,,,1,27,4,1,,,,1,,,,,,,,,,,8341,2,1,2,7221,6,1,5,3,,1,42,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,,,,4,5,,,,3,4,,,,05,07,1,1,1,0,0,0,1,6,1,1,4,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,667,3995
320,01,01E13864,00,04,1,01,04,,,,,,,,,2,03,60,35,08,,,,,,,1,01,2,01,3,01,,2,,,2,60,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,1,2,,4,,,1,2,3,4,,,,02,05,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,758,1551
320,01,01E13865,00,04,1,03,47,26,16,,,,,,,2,01,43,,,,,,,,,1,04,,,,,,2,,,2,43,3,1,,,,1,,,,,,,,,,,4211,2,1,1,4611,5,3,5,3,,1,40,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,1,,,,4,1,1,,,4,,,,2,3,4,,,,04,06,1,1,1,0,0,0,1,5,3,1,4,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,592,1421
320,01,01E12503,00,03,1,01,19,,,,,,,,,2,02,42,20,,,,,,,,1,03,2,03,3,01,,2,,,2,20,4,1,,,,1,,,,,,,,,,,8101,2,1,1,3360,3,6,4,,,1,32,2,1,40,04,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,3,2,1,1,2,3,,,,,5,2,2,2,,,,,1,,,,4,5,,1,2,3,4,5,,,03,06,1,1,1,0,0,0,1,3,6,1,3,1,1,3,1,0,1,2,2,3,1,0,0,0,0,0,637,1272
320,01,01E12510,00,10,1,06,77,27,30,13,05,00,,,,2,04,70,30,30,02,,,,,,1,03,2,03,3,02,,2,,4,1,77,2,,,,4,,4,,,,,,,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,,,4,5,,,2,3,4,,,,05,06,1,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,148,6298
320,01,01E12514,00,05,1,03,50,21,12,,,,,,,2,02,41,15,,,,,,,,1,01,2,01,3,03,1,2,,4,1,21,8,,,,4,,4,,,,,,,2,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,,,4,5,,1,,3,4,,,,01,02,1,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1014,3633
320,01,01E12525,00,03,1,01,32,,,,,,,,,2,02,28,02,,,,,,,,1,02,2,02,,,1,2,3,,2,28,3,1,,,,1,,,,,,,,,,,7515,2,1,1,3110,3,3,5,1,,1,32,2,1,48,11,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,2,1,2,,,,,,,5,2,2,1,,2,,,1,,,,4,5,,,2,3,4,,,,01,04,1,1,1,0,0,0,1,3,3,1,3,2,4,4,2,0,1,2,1,1,1,0,0,0,0,0,1372,1066
320,01,01E12529,00,05,1,02,58,33,,,,,,,,2,03,26,21,06,,,,,,,1,03,2,01,3,01,1,2,,4,2,21,4,1,,,,1,,,,,,,,,,,2711,2,1,1,6252,6,5,3,,,1,36,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,1,1,3,,,,,5,2,1,2,,,,,1,1,,,4,5,,,2,3,4,5,,,03,06,1,1,1,0,0,0,1,6,5,1,4,1,1,0,0,0,0,1,2,3,1,0,0,0,0,0,907,2121
320,01,01E12538,00,01,1,01,60,,,,,,,,,,,,,,,,,,,,1,01,2,01,,,1,2,3,4,1,60,9,,2,,,1,,,,,,,,,,,5112,2,5,1,7221,6,1,5,3,,1,70,1,,,,,2,,,4,2,2,3,3,,2,,,,,,,,,,,,,,,1,3,1,1,2,,,,,,,,5,1,2,2,,,,,1,1,,,4,5,,1,2,3,4,,,,01,07,1,1,1,0,0,0,2,6,1,1,5,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,916,666
320,01,01E12559,00,03,1,01,37,,,,,,,,,2,02,50,70,,,,,,,,1,02,2,01,,,,,,4,2,70,0,,,,4,,4,,,,,,,2,1,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,,,1,,3,4,,,,03,06,1,2,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,637,1203
320,01,01E12569,00,05,1,04,48,29,27,36,,,,,,2,01,51,,,,,,,,,1,05,2,02,3,02,1,2,,4,1,29,6,1,,,,1,,,,,,,,,,,2811,2,1,1,6222,6,6,2,,,1,40,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,2,2,1,2,1,1,1,3,,,,,5,1,1,1,,2,3,,1,,,,,,6,,2,3,4,5,,,05,06,1,1,1,0,0,0,1,6,6,1,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,709,3330
320,02,02E13202,00,03,1,01,50,,,,,,,,,2,02,50,15,,,,,,,,1,02,2,02,3,01,,,,,2,50,2,1,,,,2,,01,,,3,2,,,,,8153,2,1,1,3150,3,6,4,,,2,,,1,72,01,1,,,,1,1,,,2,,2,,,,,,,,,,,,,,,1,4,,4,1,1,3,3,,,,,5,2,2,1,,2,,,1,1,,,,5,,1,2,3,4,,,,01,01,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,4,1,1,2015,4056
320,02,02E13205,00,03,1,02,47,40,,,,,,,,2,01,79,,,,,,,,,1,02,2,01,,,,2,,4,2,79,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,1,,,,,5,,1,2,3,4,5,,,02,07,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1164,4235
320,02,02E13206,00,01,,,,,,,,,,,,2,01,80,,,,,,,,,,,2,01,,,,2,,,2,80,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,4,,,,,,,,,7,,,,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,1084,1411
320,26,02E13210,00,03,1,01,59,,,,,,,,,2,02,86,55,,,,,,,,1,02,2,03,,,,,,,1,59,3,,,3,,2,,01,,,3,2,,,,,7511,2,5,2,3110,3,1,5,3,,2,,,1,48,01,,2,,,4,2,1,5,2,,2,,,,,,,,,,,,,,,1,4,,4,2,,,,,,,,5,2,1,1,,2,,,1,1,,,4,,,,2,3,4,,,,02,04,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,2,1591,4707
320,01,01E13873,00,02,1,01,40,,,,,,,,,2,01,27,,,,,,,,,1,01,2,01,,,,,,,1,40,2,1,,,,1,,,,,,,,,,,9111,2,2,2,1110,1,1,1,,,1,36,1,,,,1,,,,4,1,,,1,02,2,,,,,,,,,,,,,,,2,2,1,1,1,2,,,,,,,5,2,2,1,,2,,,1,1,2,,,,,,,3,4,,,,02,06,1,1,1,0,0,0,1,1,1,2,4,2,4,0,0,0,0,2,1,1,1,0,0,0,0,0,668,1154
320,02,02E13220,00,03,1,01,50,,,,,,,,,2,02,45,28,,,,,,,,1,02,2,02,,,1,2,,4,2,28,4,1,,,,1,,,,,,,,,,,5222,2,1,3,8140,,,,,,1,72,1,,,,1,,,,4,1,,,2,,2,,,,,,,,,,,,,,,1,2,3,2,1,2,,,1,,3,,,2,2,2,,,,,1,,,,,5,,,2,3,4,,,,02,02,1,1,1,0,0,0,1,6,7,2,5,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,2305,3371
320,01,01E13888,00,06,1,02,54,14,,,,,,,,2,04,38,52,05,21,,,,,,1,04,2,02,3,02,,2,,,2,21,4,1,,,,1,,,,,,,,,,,4211,2,1,1,3110,1,5,3,,,1,40,1,,,,1,,,,4,1,,,1,04,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,1,,,,4,1,1,,,4,,,,,3,4,,,,04,07,1,1,1,0,0,0,1,1,5,1,4,2,4,0,0,0,0,2,1,2,1,0,0,0,0,0,451,2544
320,01,01E13893,00,02,1,01,59,,,,,,,,,2,01,56,,,,,,,,,,,2,02,,,,2,,,1,59,4,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,2,3,4,,,1,2,3,4,,,,01,07,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,668,1453
320,02,02E13225,00,05,1,04,26,21,20,13,,,,,,2,01,38,,,,,,,,,1,03,2,02,3,01,,2,,4,2,38,2,1,,,,2,,06,,,3,5,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,1,1,,,4,5,6,1,2,3,4,,,,03,06,1,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,992,6761
320,01,01E13896,00,01,,,,,,,,,,,,2,01,84,,,,,,,,,,,2,01,,,,2,,,2,84,8,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,2,,,,,1,,3,4,,,,01,01,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,535,463
320,01,01E13920,00,15,1,07,69,38,37,35,11,07,01,,,2,08,60,26,32,38,39,11,09,03,,1,05,2,04,3,04,,,,,2,60,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,1,2,,,5,,1,,3,4,,,,08,06,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,35,6017
320,01,01E13922,00,01,,,,,,,,,,,,2,01,74,,,,,,,,,,,2,01,,,,,,,2,74,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,2,,,,,1,,3,4,,,,01,01,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,535,401
320,02,02E13226,00,04,1,02,45,40,,,,,,,,2,02,35,17,,,,,,,,1,02,2,02,,,,2,,4,1,45,3,1,,,,1,,,,,,,,,,,5301,2,1,1,5614,6,6,4,,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,3,,,,,5,2,2,2,,,,,1,1,,,4,5,,1,2,3,4,,,,02,06,1,1,1,0,0,0,1,6,6,1,4,1,1,0,0,0,0,2,2,3,1,0,0,0,0,0,1607,6746
320,14,01E13936,00,02,1,01,67,,,,,,,,,2,01,59,,,,,,,,,1,01,2,01,,,,,,,2,59,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,,,,,,1,,3,,,,,02,04,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,2644,4369
320,01,01E13939,00,05,1,03,22,10,62,,,,,,,2,02,34,59,,,,,,,,1,04,,,3,01,,2,,,1,22,4,1,,,,1,,,,,,,,,,,4211,2,1,1,4611,5,2,5,3,,1,56,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,2,1,2,,,,,,,5,1,2,1,,,,4,1,1,,,4,,,1,,3,4,,,,04,06,1,1,1,0,0,0,1,5,2,1,5,1,4,0,0,0,0,2,1,2,1,0,0,0,0,0,470,3330
320,02,02E13233,00,03,1,01,35,,,,,,,,,2,02,65,24,,,,,,,,1,02,2,02,,,,,,,1,35,3,1,,,,1,,,,,,,,,,,8133,2,1,1,3260,3,6,4,,,1,48,1,,,,1,,,,4,1,,,1,03,2,,,,,,,,,,,,,,,1,2,2,1,1,1,3,3,,,,,5,2,1,1,,,,4,1,1,,,,,6,1,2,3,4,5,,,02,05,1,1,1,0,0,0,1,3,6,1,4,2,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1314,5059
320,01,01E13942,00,02,,,,,,,,,,,,2,02,40,45,,,,,,,,1,02,,,,,1,2,3,,2,40,9,1,,,,1,,,,,,,,,,,2135,2,1,1,9312,7,6,3,,,1,56,1,,,,1,,,,2,1,,,3,,1,1,,,3,,5,,1,1,1,,,,4,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,3,4,,,1,2,3,4,,,,02,03,1,1,1,0,0,0,1,7,6,1,5,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,1184,848
320,02,02E13234,00,01,,,,,,,,,,,,2,01,32,,,,,,,,,1,01,2,01,,,,,,,2,32,3,1,,,,1,,,,,,,,,,,3111,2,1,1,4631,5,9,4,,,1,60,1,,,,1,,,,1,1,,,2,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,1,1,2,,,1,1,,,,5,,1,2,3,4,,,,01,07,1,1,1,0,0,0,1,5,7,1,5,1,4,0,0,0,0,2,1,1,1,0,0,0,0,0,1084,1202
320,02,02E13239,00,03,1,02,50,40,,,,,,,,2,01,50,,,,,,,,,1,03,2,01,,,1,2,3,4,1,50,9,1,,,,2,,01,,,3,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,,,,,,,,3,4,,,,02,03,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,2042,4725
320,26,02E13899,00,02,1,01,55,,,,,,,,,2,01,53,,,,,,,,,1,02,2,02,,,1,2,,4,1,55,4,1,,,,1,,,,,,,,,,,2632,2,1,1,8111,6,1,5,3,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,2,2,1,2,1,1,2,3,,,,,5,1,2,1,,2,,,1,1,2,,4,5,,,2,3,4,,,,02,06,1,1,1,0,0,0,1,6,1,1,4,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,3837,3848
320,02,02E13901,00,03,1,02,31,66,,,,,,,,2,01,57,,,,,,,,,1,01,2,01,,,,2,,4,2,57,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,3,,1,1,,,4,5,,1,2,3,4,5,,,03,07,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1164,3767
320,02,02E13912,00,03,1,01,23,,,,,,,,,2,02,61,30,,,,,,,,1,01,2,01,3,01,1,2,,4,2,61,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,,,,,3,4,,,,01,01,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,2305,3767
320,02,02E13931,00,06,1,03,46,23,07,,,,,,,2,03,43,20,19,,,,,,,1,03,2,03,3,01,1,2,,4,1,23,8,1,,,,1,,,,,,,,,,,2511,2,1,1,4620,5,6,4,,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,1,,,,4,1,1,2,,4,5,,1,2,3,4,5,,,03,06,1,1,1,0,0,0,1,5,6,1,4,1,4,0,0,0,0,2,1,2,1,0,0,0,0,0,1590,9451
320,02,02E13936,00,05,1,04,32,25,03,00,,,,,,2,01,22,,,,,,,,,1,22,2,01,,,,2,,4,2,22,4,,,,4,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,1,1,,,4,5,,1,2,3,4,,,,02,07,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1415,5618
320,02,02E13940,00,08,1,05,41,22,18,10,13,,,,,2,03,38,18,17,,,,,,,1,01,2,05,3,05,,2,,,1,22,4,1,,,,1,,,,,,,,,,,2827,2,1,1,5613,6,6,4,,,1,22,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,3,1,2,,,,,,,5,1,2,2,,,,,1,1,2,,4,5,,1,2,3,4,5,,,04,06,1,1,1,0,0,0,1,6,6,1,2,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,948,12602
320,02,02E13941,00,02,1,01,56,,,,,,,,,2,01,28,,,,,,,,,1,01,2,01,,,,2,,4,2,28,8,,,,4,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,1,1,2,,4,5,,,2,3,4,5,,,01,06,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1297,2247
320,02,02E13946,00,05,1,02,43,18,,,,,,,,2,03,41,21,09,,,,,,,1,02,2,03,3,03,,2,,4,2,41,3,,,,4,,4,,,,,,,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,,1,1,,,4,5,,,2,3,4,,,,01,07,2,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1357,6279
320,02,02E13949,00,03,1,01,32,,,,,,,,,2,02,31,04,,,,,,,,1,01,2,01,3,01,,2,,,2,31,8,,,,4,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,3,,1,,,,4,,,,2,3,4,,,,01,05,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2015,3371
320,02,02E13953,00,05,1,04,48,14,11,08,,,,,,2,01,34,,,,,,,,,1,02,2,05,3,03,1,2,3,4,2,34,3,1,,,,1,,,,,,,,,,,9621,2,1,1,5613,6,9,4,,,1,24,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,1,1,2,,,,,,,5,1,1,1,,2,3,,1,1,,,4,5,,1,2,3,4,5,,,02,06,1,1,1,0,0,0,1,6,7,1,2,1,4,0,0,0,0,1,1,1,1,0,0,0,0,0,3543,6015
320,02,02E13958,00,03,1,01,52,,,,,,,,,2,02,55,27,,,,,,,,1,03,2,03,,,1,2,,4,2,27,8,1,,,,1,,,,,,,,,,,3115,2,1,1,3360,3,6,4,,,1,43,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,1,1,,,,4,1,,,,4,5,,,2,3,4,,,,03,05,1,1,1,0,0,0,1,3,6,1,4,1,4,0,0,0,0,1,1,2,1,0,0,0,0,0,2305,3371
320,02,02E13959,00,04,1,02,25,22,,,,,,,,2,02,22,22,,,,,,,,1,04,2,02,3,01,,2,3,4,1,22,8,1,,,,2,,01,,,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,4,5,,,2,3,4,,,,03,04,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1048,6301
320,02,02E13968,00,05,1,04,54,24,09,05,,,,,,2,01,47,,,,,,,,,1,02,2,03,3,03,1,2,,4,1,24,8,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,4,5,,,2,3,4,,,,02,05,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,2482,8222
320,02,02E13973,00,05,1,03,50,16,13,,,,,,,2,02,80,40,,,,,,,,1,02,2,01,3,02,1,2,,4,2,40,8,1,,,,1,,,,,,,,,,,2822,2,1,2,6211,6,1,5,2,,1,25,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,1,2,3,,2,,,,2,2,2,,,,,1,1,,,4,5,,1,2,3,4,5,,,02,05,1,1,1,0,0,0,1,6,1,1,3,1,1,0,0,0,0,2,2,3,1,0,0,0,0,0,2801,5618
